id	class	gender	race	name
14100418	Common	Common	Common	Summon:Sushi Cat Black
14100419	Common	Common	Common	Summon:Sushi Cat Black
14100420	Common	Common	Common	Summon:Sushi Cat Black
14100421	Common	Common	Common	Summon:Sushi Cat Brown
14100422	Common	Common	Common	Summon:Sushi Cat Brown
14100423	Common	Common	Common	Summon:Sushi Cat Brown
14100424	Common	Common	Common	Summon:Sushi Cat Brown
14100425	Common	Common	Common	Summon:Sushi Cat Brown
14100426	Common	Common	Common	Summon:Sushi Cat Brown
14100427	Common	Common	Common	Summon:Sushi Cat Brown
14100428	Common	Common	Common	Summon:Sushi Cat Brown
14100429	Common	Common	Common	Summon:Sushi Cat Brown
14100430	Common	Common	Common	Summon:Sushi Cat Brown
14100431	Common	Common	Common	Summon:Sushi Cat Grey
14100432	Common	Common	Common	Summon:Sushi Cat Grey
14100433	Common	Common	Common	Summon:Sushi Cat Grey
14100434	Common	Common	Common	Summon:Sushi Cat Grey
14100435	Common	Common	Common	Summon:Sushi Cat Grey
14100436	Common	Common	Common	Summon:Sushi Cat Grey
14100437	Common	Common	Common	Summon:Sushi Cat Grey
14100438	Common	Common	Common	Summon:Sushi Cat Grey
14100439	Common	Common	Common	Summon:Sushi Cat Grey
14100440	Common	Common	Common	Summon:Sushi Cat Grey
14100441	Common	Common	Common	Summon: Malkin
14100442	Common	Common	Common	Summon: Malkin
14100443	Common	Common	Common	Summon: Grayspring
14100444	Common	Common	Common	Summon: Grayspring
14100445	Common	Common	Common	Summon: Grayclaw
14100446	Common	Common	Common	Summon: Grayclaw
14100447	Common	Common	Common	Summon: Grayheart
14100448	Common	Common	Common	Summon: Summon: Grayheart
14100449	Common	Common	Common	Summon: Noble Malkin
14100450	Common	Common	Common	Summon: Noble Malkin
14100451	Common	Common	Common	Summon: Twilight Thoroughbred
14100452	Common	Common	Common	Summon: Twilight Thoroughbred
14100453	Common	Common	Common	Summon: Mythical Twilight Thoroughbred
14100454	Common	Common	Common	Summon: Mythical Twilight Thoroughbred
14100455	Common	Common	Common	Summon: Fabled Twilight Thoroughbred
14100456	Common	Common	Common	Summon: Fabled Twilight Thoroughbred
14100457	Common	Common	Common	Summon: Legendary Twilight Thoroughbred
14100458	Common	Common	Common	Summon: Legendary Twilight Thoroughbred
14100459	Common	Common	Common	Summon: Almighty Twilight Thoroughbred
14100460	Common	Common	Common	Summon: Almighty Twilight Thoroughbred
14100461	Common	Common	Common	Summon: Nebulous Destrier
14100462	Common	Common	Common	Summon: Nebulous Destrier
14100463	Common	Common	Common	Summon: Mythical Nebulous Destrier
14100464	Common	Common	Common	Summon: Mythical Nebulous Destrier
14100465	Common	Common	Common	Summon: Fabled Nebulous Destrier
14100466	Common	Common	Common	Summon: Fabled Nebulous Destrier
14100467	Common	Common	Common	Summon: Legendary Nebulous Destrier
14100468	Common	Common	Common	Summon: Legendary Nebulous Destrier
14100469	Common	Common	Common	Summon: Almighty Nebulous Destrier
14100470	Common	Common	Common	Summon: Almighty Nebulous Destrier
14100471	Common	Common	Common	Summon: Blood Moon Courser
14100472	Common	Common	Common	Summon: Blood Moon Courser
14100473	Common	Common	Common	Summon: Mythical Blood Moon Courser
14100474	Common	Common	Common	Summon: Mythical Blood Moon Courser
14100475	Common	Common	Common	Summon: Fabled Blood Moon Courser
14100476	Common	Common	Common	Summon: Fabled Blood Moon Courser
14100477	Common	Common	Common	Summon: Legendary Blood Moon Courser
14100478	Common	Common	Common	Summon: Legendary Blood Moon Courser
14100479	Common	Common	Common	Summon: Almighty Blood Moon Courser
14100480	Common	Common	Common	Summon: Almighty Blood Moon Courser
14100481	Common	Common	Common	Summon: Hello Kitty Squealer
14100482	Common	Common	Common	Summon: Hello Kitty Snuffles
14100483	Common	Common	Common	Summon: Hello Kitty Wallers
14100484	Common	Common	Common	Summon: Hello Kitty Sweetums
14100485	Common	Common	Common	Summon: Hello Kitty Noble Squealer
14100489	Common	Common	Common	Summon: Blue Training Speedster
14100490	Common	Common	Common	Summon: Red Training Speedster
14100491	Common	Common	Common	Summon: Green Training Speedster
14100492	Common	Common	Common	Summon: Yellow Training Speedster
14100493	Common	Common	Common	Summon: Blue Racing Speedster
14100494	Common	Common	Common	Summon: Pink Racing Speedster
14100495	Common	Common	Common	Summon: Soft Yellow Racing Speedster
14100496	Common	Common	Common	Summon: Mint Green Racing Speedster
14100497	Common	Common	Common	Summon: Sea Blue Sportster
14100498	Common	Common	Common	Summon: Blood-Red Sportster
14100499	Common	Common	Common	Summon: Black Sportster
14100500	Common	Common	Common	Summon: Purple Sportster
14100501	Common	Common	Common	Summon: Frostlion
14100502	Common	Common	Common	Summon: Frostlion
14100503	Common	Common	Common	Summon: Nightlion
14100504	Common	Common	Common	Summon: Nightlion
14100505	Common	Common	Common	Summon: Smolder
14100506	Common	Common	Common	Summon: Smolder
14100507	Common	Common	Common	Summon: Vulcanmane
14100508	Common	Common	Common	Summon: Vulcanmane
14100509	Common	Common	Common	Summon: Goldmane
14100510	Common	Common	Common	Summon: Goldmane
14100511	Common	Common	Common	Summon: Silvermane
14100512	Common	Common	Common	Summon: Silvermane
14100513	Common	Common	Common	Summon: White Pegasus
14100514	Common	Common	Common	Summon: Winged Charger
14100515	Common	Common	Common	Summon: Black Pegasus
14100516	Common	Common	Common	Summon: White Pegasus
14100517	Common	Common	Common	Summon: White Pegasus
14100518	Common	Common	Common	Summon: Winged Charger
14100519	Common	Common	Common	Summon: Winged Charger
14100520	Common	Common	Common	Summon: Black Pegasus
14100521	Common	Common	Common	Summon: Black Pegasus
14100522	Common	Common	Common	Summon: Mythical Frostlion
14100523	Common	Common	Common	Summon: Fabled Frostlion
14100524	Common	Common	Common	Summon: Legendary Frostlion
14100525	Common	Common	Common	Summon: Mythical Nightlion
14100526	Common	Common	Common	Summon: Fabled Nightlion
14100527	Common	Common	Common	Summon: Legendary Nightlion
14100528	Common	Common	Common	Summon: Mythical Smolder
14100529	Common	Common	Common	Summon: Fabled Smolder
14100530	Common	Common	Common	Summon: Legendary Smolder
14100531	Common	Common	Common	Summon: Mythical Vulcanmane
14100532	Common	Common	Common	Summon: Fabled Vulcanmane
14100533	Common	Common	Common	Summon: Legendary Vulcanmane
14100534	Common	Common	Common	Summon: Mythical Goldmane
14100535	Common	Common	Common	Summon: Fabled Goldmane
14100536	Common	Common	Common	Summon: Legendary Goldmane
14100537	Common	Common	Common	Summon: Mythical Silvermane
14100538	Common	Common	Common	Summon: Fabled Silvermane
14100539	Common	Common	Common	Summon: Legendary Silvermane
14100540	Common	Common	Common	Summon: Mythical White Pegasus
14100541	Common	Common	Common	Summon: Fabled White Pegasus
14100542	Common	Common	Common	Summon: Legendary White Pegasus
14100543	Common	Common	Common	Summon: Mythical Winged Charger
14100544	Common	Common	Common	Summon: Fabled Winged Charger
14100545	Common	Common	Common	Summon: Legendary Winged Charger
14100546	Common	Common	Common	Summon: Mythical Black Pegasus
14100547	Common	Common	Common	Summon: Fabled Black Pegasus
14100548	Common	Common	Common	Summon: Legendary Black Pegasus
14100549	Common	Common	Common	Summon: Waddles
14100550	Common	Common	Common	Summon: Jaunty Waddles
14100551	Common	Common	Common	Summon: Frisky Waddles
14100552	Common	Common	Common	Summon: Dapper Waddles
14100553	Common	Common	Common	Summon: Harry Porker
14100554	Common	Common	Common	Summon: Jaunty Harry Porker
14100555	Common	Common	Common	Summon: Frisky Harry Porker
14100556	Common	Common	Common	Summon: Dapper Harry Porker
14100557	Common	Common	Common	Summon: Boss
14100558	Common	Common	Common	Summon: Jaunty Boss
14100559	Common	Common	Common	Summon: Frisky Boss
14100560	Common	Common	Common	Summon: Dapper Boss
14100561	Common	Common	Common	Summon: Petunia
14100562	Common	Common	Common	Summon: Jaunty Petunia
14100563	Common	Common	Common	Summon: Frisky Petunia
14100564	Common	Common	Common	Summon: Dapper Petunia
14100565	Common	Common	Common	Summon: Harley
14100566	Common	Common	Common	Summon: Jaunty Harley
14100567	Common	Common	Common	Summon: Frisky Harley
14100568	Common	Common	Common	Summon: Dapper Harley
14100569	Common	Common	Common	Summon: Rainbow Waddles
14100570	Common	Common	Common	Summon: Jaunty Rainbow Waddles
14100571	Common	Common	Common	Summon: Frisky Rainbow Waddles
14100572	Common	Common	Common	Summon: Dapper Rainbow Waddles
14100573	Common	Common	Common	Summon: Rainbow Porker
14100574	Common	Common	Common	Summon: Jaunty Rainbow Porker
14100575	Common	Common	Common	Summon: Frisky Rainbow Porker
14100576	Common	Common	Common	Summon: Dapper Rainbow Porker
14100577	Common	Common	Common	Summon: Rainbow Boss
14100578	Common	Common	Common	Summon: Jaunty Rainbow Boss
14100579	Common	Common	Common	Summon: Frisky Rainbow Boss
14100580	Common	Common	Common	Summon: Dapper Rainbow Boss
14100581	Common	Common	Common	Summon: Rainbow Petunia
14100582	Common	Common	Common	Summon: Jaunty Rainbow Petunia
14100583	Common	Common	Common	Summon: Frisky Rainbow Petunia
14100584	Common	Common	Common	Summon: Dapper Rainbow Petunia
14100585	Common	Common	Common	Summon: Rainbow Harley
14100586	Common	Common	Common	Summon: Jaunty Rainbow Harley
14100587	Common	Common	Common	Summon: Frisky Rainbow Harley
14100588	Common	Common	Common	Summon: Dapper Rainbow Harley
14100594	Common	Common	Common	Summon: Llara
14100595	Common	Common	Common	Summon: Jaunty Llara
14100596	Common	Common	Common	Summon: Frisky Llara
14100597	Common	Common	Common	Summon: Dapper Llara
14100598	Common	Common	Common	Summon: Llewellyn
14100599	Common	Common	Common	Summon: Jaunty Llewellyn
14100600	Common	Common	Common	Summon: Frisky Llewellyn
14100601	Common	Common	Common	Summon: Dapper Llewellyn
14100602	Common	Common	Common	Summon: Llyn
14100603	Common	Common	Common	Summon: Jaunty Llyn
14100604	Common	Common	Common	Summon: Frisky Llyn
14100605	Common	Common	Common	Summon: Dapper Llyn
14100606	Common	Common	Common	Summon: Lloyd
14100607	Common	Common	Common	Summon: Jaunty Lloyd
14100608	Common	Common	Common	Summon: Frisky Lloyd
14100609	Common	Common	Common	Summon: Dapper Lloyd
14100610	Common	Common	Common	Flight: Mighty Armored Dragon
14100611	Common	Common	Common	Flight: Mighty Fire Dragon
14100612	Common	Common	Common	Flight: Mighty Spirit Dragon
14100613	Common	Common	Common	Flight: Mighty Diamond Dragon
14100614	Common	Common	Common	Flight: Ancient Mighty Armored Dragon
14100615	Common	Common	Common	Flight: Ancient Mighty Fire Dragon
14100616	Common	Common	Common	Flight: Ancient Mighty Spirit Dragon
14100617	Common	Common	Common	Flight: Ancient Mighty Diamond Dragon
14100618	Common	Common	Common	Flight: Armored Dragon
14100619	Common	Common	Common	Flight: Fire Dragon
14100620	Common	Common	Common	Flight: Spirit Dragon
14100621	Common	Common	Common	Flight: Diamond Dragon
14100622	Common	Common	Common	Flight: Ancient Armored Dragon
14100623	Common	Common	Common	Flight: Ancient Fire Dragon
14100624	Common	Common	Common	Flight: Ancient Spirit Dragon
14100625	Common	Common	Common	Flight: Ancient Diamond Dragon
14100626	Common	Common	Common	Summon: Modded Elin Spyder
14100627	Common	Common	Common	Summon: Elin Spyder
14100628	Common	Common	Common	Summon: Lupus Animus
14100629	Common	Common	Common	Summon: Almighty Etherwing
14100630	Common	Common	Common	Summon: Almighty Spectral Tail
14100631	Common	Common	Common	Summon: Lupus Animus
14100632	Common	Common	Common	Summon: Almighty Etherwing
14100633	Common	Common	Common	Summon: Almighty Spectral Tail
14100635	Common	Common	Common	Summon: Battle Ready Bengal Tiger
14100636	Common	Common	Common	Flight: Nightlion
14100637	Common	Common	Common	Summon: Swift Tawny Huntress
14100638	Common	Common	Common	Summon: Legendary Bloom Tail
14100639	Common	Common	Common	Summon: Spectral Tail
14100640	Common	Common	Common	Summon: Razormane
14100641	Common	Common	Common	Flight: Bone Wyvern
14100642	Common	Common	Common	Flight: Abyssal Wyvern
14100643	Common	Common	Common	Flight: Solarian Wyvern
14100644	Common	Common	Common	Summon: Wintera Christmas Kumas
14100645	Common	Common	Common	Summon: Wintera Snowbite
14100646	Common	Common	Common	Summon: Dapper Llewellyn
14300016	Common	Common	Common	Darkan's Wings
122002	Common	Common	Common	
122003	Common	Common	Common	
122012	Common	Common	Common	
122013	Common	Common	Common	
122014	Common	Common	Common	
122015	Common	Common	Common	
122027	Common	Common	Common	
122030	Common	Common	Common	
122031	Common	Common	Common	
122032	Common	Common	Common	
122033	Common	Common	Common	
122034	Common	Common	Common	
122035	Common	Common	Common	
122036	Common	Common	Common	
122037	Common	Common	Common	
122038	Common	Common	Common	
122039	Common	Common	Common	
122040	Common	Common	Common	
122041	Common	Common	Common	
122042	Common	Common	Common	
122043	Common	Common	Common	
122044	Common	Common	Common	
122045	Common	Common	Common	
122046	Common	Common	Common	
122047	Common	Common	Common	
122048	Common	Common	Common	
122049	Common	Common	Common	
122050	Common	Common	Common	
122051	Common	Common	Common	
122052	Common	Common	Common	
122053	Common	Common	Common	
122054	Common	Common	Common	
122055	Common	Common	Common	
122056	Common	Common	Common	
122057	Common	Common	Common	
122058	Common	Common	Common	
122059	Common	Common	Common	
122060	Common	Common	Common	
122061	Common	Common	Common	
122062	Common	Common	Common	
122063	Common	Common	Common	
122064	Common	Common	Common	
122065	Common	Common	Common	
122066	Common	Common	Common	
122067	Common	Common	Common	
122068	Common	Common	Common	
122069	Common	Common	Common	
122070	Common	Common	Common	
122071	Common	Common	Common	
122072	Common	Common	Common	
122073	Common	Common	Common	
122074	Common	Common	Common	
122075	Common	Common	Common	
122076	Common	Common	Common	
122077	Common	Common	Common	
122078	Common	Common	Common	
122079	Common	Common	Common	
122080	Common	Common	Common	
122081	Common	Common	Common	
122082	Common	Common	Common	
122083	Common	Common	Common	
122084	Common	Common	Common	
122085	Common	Common	Common	
122086	Common	Common	Common	
122087	Common	Common	Common	
122088	Common	Common	Common	
122089	Common	Common	Common	
122095	Common	Common	Common	
122096	Common	Common	Common	
122097	Common	Common	Common	
122098	Common	Common	Common	
122099	Common	Common	Common	
122100	Common	Common	Common	
122101	Common	Common	Common	
122102	Common	Common	Common	
122103	Common	Common	Common	
122104	Common	Common	Common	
122105	Common	Common	Common	
122106	Common	Common	Common	
122107	Common	Common	Common	
122108	Common	Common	Common	
122109	Common	Common	Common	
122110	Common	Common	Common	
122111	Common	Common	Common	
122112	Common	Common	Common	
122113	Common	Common	Common	
122114	Common	Common	Common	
122115	Common	Common	Common	
122116	Common	Common	Common	
122117	Common	Common	Common	
122118	Common	Common	Common	
122119	Common	Common	Common	
122120	Common	Common	Common	
122121	Common	Common	Common	
122122	Common	Common	Common	
122123	Common	Common	Common	
122124	Common	Common	Common	
122125	Common	Common	Common	
122126	Common	Common	Common	
122127	Common	Common	Common	
122128	Common	Common	Common	
122129	Common	Common	Common	
122130	Common	Common	Common	
122131	Common	Common	Common	
122132	Common	Common	Common	
122133	Common	Common	Common	
122134	Common	Common	Common	
122135	Common	Common	Common	
122136	Common	Common	Common	
122137	Common	Common	Common	
122138	Common	Common	Common	
122139	Common	Common	Common	
122140	Common	Common	Common	
122141	Common	Common	Common	
122142	Common	Common	Common	
122143	Common	Common	Common	
122144	Common	Common	Common	
122145	Common	Common	Common	
122146	Common	Common	Common	
122147	Common	Common	Common	
122148	Common	Common	Common	
122149	Common	Common	Common	
122150	Common	Common	Common	
122151	Common	Common	Common	
122152	Common	Common	Common	
122153	Common	Common	Common	
122154	Common	Common	Common	
122155	Common	Common	Common	
122156	Common	Common	Common	
122157	Common	Common	Common	
122158	Common	Common	Common	
122159	Common	Common	Common	
122160	Common	Common	Common	
122161	Common	Common	Common	
122162	Common	Common	Common	
122163	Common	Common	Common	
122164	Common	Common	Common	
122165	Common	Common	Common	
122166	Common	Common	Common	
122167	Common	Common	Common	
122168	Common	Common	Common	
122169	Common	Common	Common	
122170	Common	Common	Common	
122171	Common	Common	Common	
122172	Common	Common	Common	
122173	Common	Common	Common	
122174	Common	Common	Common	
122175	Common	Common	Common	
122176	Common	Common	Common	
122177	Common	Common	Common	
122178	Common	Common	Common	
122179	Common	Common	Common	
122180	Common	Common	Common	
122181	Common	Common	Common	
122182	Common	Common	Common	
122183	Common	Common	Common	
122184	Common	Common	Common	
122185	Common	Common	Common	
122186	Common	Common	Common	
122187	Common	Common	Common	
122188	Common	Common	Common	
122189	Common	Common	Common	
122190	Common	Common	Common	
122191	Common	Common	Common	
122192	Common	Common	Common	
122193	Common	Common	Common	
122194	Common	Common	Common	
122195	Common	Common	Common	
122196	Common	Common	Common	
122197	Common	Common	Common	
122198	Common	Common	Common	
122199	Common	Common	Common	
122200	Common	Common	Common	
122201	Common	Common	Common	
122202	Common	Common	Common	
122203	Common	Common	Common	
122204	Common	Common	Common	
122205	Common	Common	Common	
122206	Common	Common	Common	
122207	Common	Common	Common	
122208	Common	Common	Common	
122209	Common	Common	Common	
122210	Common	Common	Common	
122211	Common	Common	Common	
122212	Common	Common	Common	
122213	Common	Common	Common	
122214	Common	Common	Common	
122215	Common	Common	Common	
122216	Common	Common	Common	
122217	Common	Common	Common	
122218	Common	Common	Common	
122219	Common	Common	Common	
122220	Common	Common	Common	
122221	Common	Common	Common	
122222	Common	Common	Common	
122223	Common	Common	Common	
122224	Common	Common	Common	
122225	Common	Common	Common	
122226	Common	Common	Common	
122227	Common	Common	Common	
122228	Common	Common	Common	
122229	Common	Common	Common	
122230	Common	Common	Common	
122231	Common	Common	Common	
122232	Common	Common	Common	
122233	Common	Common	Common	
122234	Common	Common	Common	
122235	Common	Common	Common	
122236	Common	Common	Common	
122237	Common	Common	Common	
122238	Common	Common	Common	
122239	Common	Common	Common	
122240	Common	Common	Common	
122241	Common	Common	Common	
122242	Common	Common	Common	
122243	Common	Common	Common	
122244	Common	Common	Common	
122245	Common	Common	Common	
122246	Common	Common	Common	
122247	Common	Common	Common	
122248	Common	Common	Common	
3366000	Common	Common	Common	
3366001	Common	Common	Common	
3366026	Common	Common	Common	
3366027	Common	Common	Common	
3366028	Common	Common	Common	
3366029	Common	Common	Common	
3366033	Common	Common	Common	
3366034	Common	Common	Common	
3366035	Common	Common	Common	
3366036	Common	Common	Common	
3366037	Common	Common	Common	
3366038	Common	Common	Common	
16000001	Common	Common	Common	
16000002	Common	Common	Common	
16000003	Common	Common	Common	
16000004	Common	Common	Common	
16000005	Common	Common	Common	
16000006	Common	Common	Common	
16000007	Common	Common	Common	
16000008	Common	Common	Common	
16000009	Common	Common	Common	
16000010	Common	Common	Common	
16000011	Common	Common	Common	
16000012	Common	Common	Common	
16000013	Common	Common	Common	
16000014	Common	Common	Common	
16000015	Common	Common	Common	
16000016	Common	Common	Common	
16000017	Common	Common	Common	
16000018	Common	Common	Common	
16000019	Common	Common	Common	
16000020	Common	Common	Common	
16000021	Common	Common	Common	
16000022	Common	Common	Common	
16000023	Common	Common	Common	
16000024	Common	Common	Common	
16000025	Common	Common	Common	
16000026	Common	Common	Common	
16000027	Common	Common	Common	
16000028	Common	Common	Common	
16000029	Common	Common	Common	
16000030	Common	Common	Common	
16000031	Common	Common	Common	
16000032	Common	Common	Common	
16000033	Common	Common	Common	
16000034	Common	Common	Common	
16000035	Common	Common	Common	
16000036	Common	Common	Common	
16000037	Common	Common	Common	
16000038	Common	Common	Common	
16000039	Common	Common	Common	
16000040	Common	Common	Common	
16000041	Common	Common	Common	
16000042	Common	Common	Common	
16000043	Common	Common	Common	
16000044	Common	Common	Common	
16000045	Common	Common	Common	
16000046	Common	Common	Common	
16000047	Common	Common	Common	
16000048	Common	Common	Common	
16000049	Common	Common	Common	
16000050	Common	Common	Common	
16000051	Common	Common	Common	
16000052	Common	Common	Common	
16000053	Common	Common	Common	
16000054	Common	Common	Common	
16000055	Common	Common	Common	
16000056	Common	Common	Common	
16000057	Common	Common	Common	
16000058	Common	Common	Common	
16000059	Common	Common	Common	
16000060	Common	Common	Common	
16000061	Common	Common	Common	
16000062	Common	Common	Common	
16000063	Common	Common	Common	
16000064	Common	Common	Common	
16000065	Common	Common	Common	
16000066	Common	Common	Common	
16000067	Common	Common	Common	
16000068	Common	Common	Common	
16000069	Common	Common	Common	
16000070	Common	Common	Common	
16000071	Common	Common	Common	
16000072	Common	Common	Common	
16000073	Common	Common	Common	
16000074	Common	Common	Common	
16000075	Common	Common	Common	
16000076	Common	Common	Common	
16000077	Common	Common	Common	
16000078	Common	Common	Common	
16000079	Common	Common	Common	
16000080	Common	Common	Common	
16000081	Common	Common	Common	
16000082	Common	Common	Common	
16000083	Common	Common	Common	
16000084	Common	Common	Common	
16000085	Common	Common	Common	
16000086	Common	Common	Common	
16000089	Common	Common	Common	
16000090	Common	Common	Common	
16000091	Common	Common	Common	
16000092	Common	Common	Common	
16000093	Common	Common	Common	
16000094	Common	Common	Common	
16000095	Common	Common	Common	
16000096	Common	Common	Common	
16000097	Common	Common	Common	
16000098	Common	Common	Common	
16000099	Common	Common	Common	
16000100	Common	Common	Common	
16000101	Common	Common	Common	
16000102	Common	Common	Common	
16000103	Common	Common	Common	
16000104	Common	Common	Common	
16000105	Common	Common	Common	
16000106	Common	Common	Common	
16000107	Common	Common	Common	
16000108	Common	Common	Common	
16000109	Common	Common	Common	
16000110	Common	Common	Common	
16000111	Common	Common	Common	
16000112	Common	Common	Common	
16000113	Common	Common	Common	
16000114	Common	Common	Common	
16000115	Common	Common	Common	
16000116	Common	Common	Common	
16000117	Common	Common	Common	
16000118	Common	Common	Common	
16000119	Common	Common	Common	
16000120	Common	Common	Common	
16000121	Common	Common	Common	
16000122	Common	Common	Common	
16000123	Common	Common	Common	
16000124	Common	Common	Common	
16000125	Common	Common	Common	
16000126	Common	Common	Common	
16000127	Common	Common	Common	
16000128	Common	Common	Common	
16000129	Common	Common	Common	
16000130	Common	Common	Common	
16000136	Common	Common	Common	
16000137	Common	Common	Common	
16000138	Common	Common	Common	
16000139	Common	Common	Common	
16000140	Common	Common	Common	
16000141	Common	Common	Common	
16000142	Common	Common	Common	
16000143	Common	Common	Common	
16000144	Common	Common	Common	
16000145	Common	Common	Common	
16000146	Common	Common	Common	
16000147	Common	Common	Common	
16000148	Common	Common	Common	
16000149	Common	Common	Common	
16000150	Common	Common	Common	
16000151	Common	Common	Common	
16000152	Common	Common	Common	
16000153	Common	Common	Common	
16000154	Common	Common	Common	
16000155	Common	Common	Common	
16000156	Common	Common	Common	
16000157	Common	Common	Common	
16000158	Common	Common	Common	
16000159	Common	Common	Common	
16000160	Common	Common	Common	
16000161	Common	Common	Common	
16000162	Common	Common	Common	
16000163	Common	Common	Common	
16000164	Common	Common	Common	
16000165	Common	Common	Common	
16000166	Common	Common	Common	
16000167	Common	Common	Common	
16000168	Common	Common	Common	
16000169	Common	Common	Common	
16000170	Common	Common	Common	
16000171	Common	Common	Common	
16000172	Common	Common	Common	
16000173	Common	Common	Common	
16000174	Common	Common	Common	
16000175	Common	Common	Common	
16000176	Common	Common	Common	
16000177	Common	Common	Common	
16000178	Common	Common	Common	
16000179	Common	Common	Common	
16000180	Common	Common	Common	
16000181	Common	Common	Common	
16000182	Common	Common	Common	
16000183	Common	Common	Common	
16000184	Common	Common	Common	
16000185	Common	Common	Common	
16000186	Common	Common	Common	
16000187	Common	Common	Common	
16000188	Common	Common	Common	
16000189	Common	Common	Common	
16000190	Common	Common	Common	
16000191	Common	Common	Common	
16000192	Common	Common	Common	
16000193	Common	Common	Common	
16000194	Common	Common	Common	
16000195	Common	Common	Common	
16000196	Common	Common	Common	
16000197	Common	Common	Common	
16000198	Common	Common	Common	
16000199	Common	Common	Common	
16000200	Common	Common	Common	
16000201	Common	Common	Common	
16000202	Common	Common	Common	
16000203	Common	Common	Common	
16000204	Common	Common	Common	
16000205	Common	Common	Common	
16000206	Common	Common	Common	
16000207	Common	Common	Common	
16000208	Common	Common	Common	
16000209	Common	Common	Common	
16000210	Common	Common	Common	
16000211	Common	Common	Common	
16000212	Common	Common	Common	
16000213	Common	Common	Common	
16000214	Common	Common	Common	
16000215	Common	Common	Common	
16000216	Common	Common	Common	
16000217	Common	Common	Common	
16000218	Common	Common	Common	
16000219	Common	Common	Common	
16000220	Common	Common	Common	
16000221	Common	Common	Common	
16000222	Common	Common	Common	
16000223	Common	Common	Common	
16000224	Common	Common	Common	
16000225	Common	Common	Common	
16000226	Common	Common	Common	
16000227	Common	Common	Common	
16000228	Common	Common	Common	
16000229	Common	Common	Common	
16000230	Common	Common	Common	
16000231	Common	Common	Common	
16000232	Common	Common	Common	
16000233	Common	Common	Common	
16000234	Common	Common	Common	
16000235	Common	Common	Common	
16000236	Common	Common	Common	
16000237	Common	Common	Common	
16000238	Common	Common	Common	
16000239	Common	Common	Common	
16000240	Common	Common	Common	
16000241	Common	Common	Common	
16000242	Common	Common	Common	
16000243	Common	Common	Common	
16000244	Common	Common	Common	
16000245	Common	Common	Common	
16000246	Common	Common	Common	
16000247	Common	Common	Common	
16000248	Common	Common	Common	
16000249	Common	Common	Common	
16000250	Common	Common	Common	
16000251	Common	Common	Common	
16000252	Common	Common	Common	
16000253	Common	Common	Common	
16000254	Common	Common	Common	
16000255	Common	Common	Common	
16000256	Common	Common	Common	
16000257	Common	Common	Common	
16000258	Common	Common	Common	
16000259	Common	Common	Common	
16000260	Common	Common	Common	
16000261	Common	Common	Common	
16000262	Common	Common	Common	
16000263	Common	Common	Common	
16000264	Common	Common	Common	
16000265	Common	Common	Common	
16000266	Common	Common	Common	
16000267	Common	Common	Common	
16000268	Common	Common	Common	
16000269	Common	Common	Common	
16000270	Common	Common	Common	
16000271	Common	Common	Common	
16000272	Common	Common	Common	
16000273	Common	Common	Common	
16000274	Common	Common	Common	
16000275	Common	Common	Common	
16000276	Common	Common	Common	
16000277	Common	Common	Common	
16000278	Common	Common	Common	
16000279	Common	Common	Common	
16000280	Common	Common	Common	
16000281	Common	Common	Common	
16000282	Common	Common	Common	
16000283	Common	Common	Common	
16000284	Common	Common	Common	
16000285	Common	Common	Common	
16000286	Common	Common	Common	
16000287	Common	Common	Common	
16000288	Common	Common	Common	
16000289	Common	Common	Common	
16000290	Common	Common	Common	
16000291	Common	Common	Common	
17000002	Common	Common	Common	
17000003	Common	Common	Common	
17000004	Common	Common	Common	
17000005	Common	Common	Common	
17000006	Common	Common	Common	
17000007	Common	Common	Common	
17000008	Common	Common	Common	
17000009	Common	Common	Common	
17000010	Common	Common	Common	
17000011	Common	Common	Common	
17000012	Common	Common	Common	
17000013	Common	Common	Common	
17000014	Common	Common	Common	
17000015	Common	Common	Common	
17000016	Common	Common	Common	
17000017	Common	Common	Common	
17000018	Common	Common	Common	
17000019	Common	Common	Common	
17000020	Common	Common	Common	
17000021	Common	Common	Common	
17000022	Common	Common	Common	
17000023	Common	Common	Common	
17000024	Common	Common	Common	
17000025	Common	Common	Common	
17000026	Common	Common	Common	
17000027	Common	Common	Common	
17000028	Common	Common	Common	
17000029	Common	Common	Common	
17000030	Common	Common	Common	
17000031	Common	Common	Common	
17000032	Common	Common	Common	
17000033	Common	Common	Common	
17000034	Common	Common	Common	
17000035	Common	Common	Common	
17000036	Common	Common	Common	
17000037	Common	Common	Common	
17000038	Common	Common	Common	
17000039	Common	Common	Common	
17000040	Common	Common	Common	
17000041	Common	Common	Common	
17000042	Common	Common	Common	
17000043	Common	Common	Common	
17000044	Common	Common	Common	
17000045	Common	Common	Common	
17000046	Common	Common	Common	
17000047	Common	Common	Common	
17000048	Common	Common	Common	
17000049	Common	Common	Common	
17000050	Common	Common	Common	
17000051	Common	Common	Common	
17000052	Common	Common	Common	
17000053	Common	Common	Common	
17000054	Common	Common	Common	
17000055	Common	Common	Common	
17000056	Common	Common	Common	
17000057	Common	Common	Common	
17000058	Common	Common	Common	
17000059	Common	Common	Common	
17000060	Common	Common	Common	
17000061	Common	Common	Common	
17000062	Common	Common	Common	
17000063	Common	Common	Common	
17000064	Common	Common	Common	
17000065	Common	Common	Common	
